VDS_ID,window_start,ToVol_mean,Speed_mean,OccRate_mean,ToVol_std,free_frac,mod_frac,cong_frac,label,label_name,split
VDS0026,2017-04-24 16:00:00,152.91666666666666,33.012499999999996,26.514166666666668,13.570801990548196,0.0,0.5,0.5,2,congested,train
VDS0026,2017-04-24 18:00:00,134.375,36.987500000000004,18.956666666666667,16.380827870993905,0.0,0.5416666666666666,0.4583333333333333,2,congested,train
VDS0026,2017-04-24 20:00:00,125.375,44.67916666666667,8.677083333333334,14.352132094297835,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-24 22:00:00,92.5,49.34583333333333,5.577916666666667,23.99275252890014,0.041666666666666664,0.9583333333333334,0.0,1,moderate,train
VDS0026,2017-04-25 00:00:00,48.833333333333336,53.854166666666664,2.612083333333333,15.383974345619103,0.25,0.75,0.0,1,moderate,train
VDS0026,2017-04-25 02:00:00,25.75,56.04583333333333,1.9029166666666668,7.391240408930607,0.7083333333333334,0.2916666666666667,0.0,0,free-flow,train
VDS0026,2017-04-25 04:00:00,32.166666666666664,55.583333333333336,1.8554166666666667,11.223680968949255,0.4583333333333333,0.5416666666666666,0.0,1,moderate,train
VDS0026,2017-04-25 06:00:00,92.91666666666667,42.4375,22.334166666666665,40.12688209500791,0.125,0.6666666666666666,0.20833333333333334,2,congested,train
VDS0026,2017-04-25 08:00:00,107.08333333333333,37.55833333333333,27.066666666666666,33.038734403946115,0.0,0.625,0.375,2,congested,train
VDS0026,2017-04-25 10:00:00,150.375,46.10833333333333,7.674166666666667,15.06164867700629,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-25 12:00:00,137.83333333333334,46.00833333333333,7.637083333333333,22.768526458720363,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-25 14:00:00,153.125,40.21666666666666,11.044583333333334,13.699611229012557,0.0,0.8333333333333334,0.16666666666666666,2,congested,train
VDS0026,2017-04-25 16:00:00,154.70833333333334,38.479166666666664,11.868333333333332,12.063164076486403,0.0,0.7083333333333334,0.2916666666666667,2,congested,train
VDS0026,2017-04-25 18:00:00,133.08333333333334,35.729166666666664,23.205416666666665,14.661148500793477,0.0,0.5,0.5,2,congested,train
VDS0026,2017-04-25 20:00:00,127.125,44.975,9.229583333333332,15.109203932645189,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-25 22:00:00,99.08333333333333,49.0,6.574583333333333,26.38661825979991,0.041666666666666664,0.9583333333333334,0.0,1,moderate,train
VDS0026,2017-04-26 00:00:00,47.041666666666664,53.824999999999996,2.6029166666666668,17.5263259540976,0.3333333333333333,0.6666666666666666,0.0,1,moderate,train
VDS0026,2017-04-26 02:00:00,27.0,53.512499999999996,4.236666666666667,6.698474842633307,0.2916666666666667,0.7083333333333334,0.0,1,moderate,train
VDS0026,2017-04-26 04:00:00,31.333333333333332,53.69583333333333,1.8104166666666668,10.577526079902357,0.2916666666666667,0.7083333333333334,0.0,1,moderate,train
VDS0026,2017-04-26 06:00:00,90.29166666666667,43.4625,20.186666666666667,42.29757847593093,0.16666666666666666,0.625,0.20833333333333334,2,congested,train
VDS0026,2017-04-26 08:00:00,100.75,27.370833333333334,45.60791666666666,42.877226143246844,0.0,0.375,0.625,2,congested,train
VDS0026,2017-04-26 10:00:00,131.875,29.483333333333334,40.9575,21.356828660519398,0.0,0.3333333333333333,0.6666666666666666,2,congested,train
VDS0026,2017-04-26 12:00:00,139.375,47.99166666666667,6.644583333333333,16.998241597038923,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-26 14:00:00,150.0,33.17916666666667,30.530416666666667,15.745254633643142,0.0,0.5,0.5,2,congested,train
VDS0026,2017-04-26 16:00:00,140.29166666666666,29.545833333333334,33.443333333333335,19.20706203155646,0.0,0.25,0.75,2,congested,train
VDS0026,2017-04-26 18:00:00,135.625,30.875,31.01625,13.451402060428654,0.0,0.25,0.75,2,congested,train
VDS0026,2017-04-26 20:00:00,125.83333333333333,40.55833333333333,13.987916666666665,12.22494479997022,0.0,0.7916666666666666,0.20833333333333334,2,congested,train
VDS0026,2017-04-26 22:00:00,100.83333333333333,49.00416666666666,6.19,23.545823347282827,0.041666666666666664,0.9583333333333334,0.0,1,moderate,train
VDS0026,2017-04-27 00:00:00,53.791666666666664,53.791666666666664,3.387916666666667,12.133242753285082,0.2916666666666667,0.7083333333333334,0.0,1,moderate,train
VDS0026,2017-04-27 02:00:00,25.875,58.04583333333333,1.26375,7.640353394968059,0.7916666666666666,0.20833333333333334,0.0,0,free-flow,train
VDS0026,2017-04-27 04:00:00,33.708333333333336,56.104166666666664,1.7195833333333332,9.489028752547156,0.5833333333333334,0.4166666666666667,0.0,0,free-flow,train
VDS0026,2017-04-27 06:00:00,93.91666666666667,42.46666666666667,22.04375,37.11546808292323,0.041666666666666664,0.7083333333333334,0.25,2,congested,train
VDS0026,2017-04-27 08:00:00,101.41666666666667,30.3625,39.31583333333334,43.68356239122911,0.0,0.5,0.5,2,congested,train
VDS0026,2017-04-27 10:00:00,144.95833333333334,44.479166666666664,8.511666666666667,12.084770029531665,0.0,0.9166666666666666,0.08333333333333333,1,moderate,train
VDS0026,2017-04-27 12:00:00,140.375,46.84583333333333,7.442083333333334,17.60141422183729,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-27 14:00:00,154.54166666666666,40.0375,13.434166666666668,16.035230687096636,0.0,0.9583333333333334,0.041666666666666664,1,moderate,train
VDS0026,2017-04-27 16:00:00,151.29166666666666,34.862500000000004,24.355833333333333,21.293965600951196,0.0,0.625,0.375,2,congested,train
VDS0026,2017-04-27 18:00:00,136.04166666666666,35.65833333333333,18.388749999999998,14.863082852627125,0.0,0.5416666666666666,0.4583333333333333,2,congested,train
VDS0026,2017-04-27 20:00:00,130.16666666666666,43.74583333333334,9.299583333333333,14.63369152115186,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-27 22:00:00,100.45833333333333,48.75416666666666,6.685,24.40594932222142,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-28 00:00:00,53.125,53.28333333333333,2.749166666666667,16.666322460213777,0.25,0.75,0.0,1,moderate,train
VDS0026,2017-04-28 02:00:00,27.416666666666668,57.59583333333333,1.6050000000000002,8.032091430855552,0.75,0.25,0.0,0,free-flow,train
VDS0026,2017-04-28 04:00:00,34.375,54.8375,2.2087499999999998,10.882025466836104,0.5,0.5,0.0,0,free-flow,train
VDS0026,2017-04-28 06:00:00,94.66666666666667,40.78333333333333,25.427083333333332,38.14921124794823,0.08333333333333333,0.625,0.2916666666666667,2,congested,train
VDS0026,2017-04-28 08:00:00,112.54166666666667,36.11666666666667,29.709166666666665,32.863325887770365,0.0,0.5416666666666666,0.4583333333333333,2,congested,train
VDS0026,2017-04-28 10:00:00,148.95833333333334,45.48333333333333,8.2775,18.65820525099898,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-28 12:00:00,133.625,48.53333333333333,6.507083333333333,16.260949488294635,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-28 14:00:00,151.5,29.55,29.495,22.8492222301272,0.0,0.25,0.75,2,congested,train
VDS0026,2017-04-28 16:00:00,139.70833333333334,22.020833333333332,61.379999999999995,20.22370362732299,0.0,0.0,1.0,2,congested,train
VDS0026,2017-04-28 18:00:00,141.20833333333334,29.629166666666666,34.746249999999996,19.106063609929357,0.0,0.25,0.75,2,congested,train
VDS0026,2017-04-28 20:00:00,138.54166666666666,42.725,10.875833333333333,20.89930135438621,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-28 22:00:00,112.20833333333333,47.9,7.4325,21.619192694308072,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-29 00:00:00,67.83333333333333,53.89166666666667,3.595833333333333,19.288804291984842,0.2916666666666667,0.7083333333333334,0.0,1,moderate,train
VDS0026,2017-04-29 02:00:00,39.958333333333336,57.3125,1.9216666666666666,11.415013632575482,0.8333333333333334,0.16666666666666666,0.0,0,free-flow,train
VDS0026,2017-04-29 04:00:00,41.75,57.625,2.017916666666667,10.891759948814917,0.8333333333333334,0.16666666666666666,0.0,0,free-flow,train
VDS0026,2017-04-29 06:00:00,86.08333333333333,53.125,3.7575000000000003,18.69879481507383,0.20833333333333334,0.7916666666666666,0.0,1,moderate,train
VDS0026,2017-04-29 08:00:00,127.58333333333333,49.824999999999996,5.524583333333333,16.035061222390052,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-29 10:00:00,139.41666666666666,47.50416666666666,6.587083333333333,17.532371715515684,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-29 12:00:00,149.375,40.49166666666667,10.386666666666667,12.150550175412532,0.0,0.7916666666666666,0.20833333333333334,2,congested,train
VDS0026,2017-04-29 14:00:00,147.58333333333334,33.145833333333336,16.534166666666668,12.370781377263835,0.0,0.375,0.625,2,congested,train
VDS0026,2017-04-29 16:00:00,145.58333333333334,35.8375,15.4275,13.1146007801682,0.0,0.5833333333333334,0.4166666666666667,2,congested,train
VDS0026,2017-04-29 18:00:00,134.20833333333334,42.012499999999996,8.083333333333334,14.175849538737616,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-29 20:00:00,128.25,43.75833333333333,9.599583333333333,14.92371908420779,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-29 22:00:00,91.125,49.75416666666666,5.30875,20.5496482568014,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-30 00:00:00,60.166666666666664,54.62083333333334,3.266666666666667,14.98888477061141,0.5,0.5,0.0,0,free-flow,train
VDS0026,2017-04-30 02:00:00,35.208333333333336,56.85,1.6729166666666666,7.85730989846905,0.6666666666666666,0.3333333333333333,0.0,0,free-flow,train
VDS0026,2017-04-30 04:00:00,32.875,58.04583333333333,1.6754166666666668,7.623262453489491,0.9583333333333334,0.041666666666666664,0.0,0,free-flow,train
VDS0026,2017-04-30 06:00:00,53.708333333333336,57.57083333333333,2.1579166666666665,9.392314928181706,0.8333333333333334,0.16666666666666666,0.0,0,free-flow,train
VDS0027,2017-04-01 08:00:00,159.70833333333334,53.37083333333334,8.125416666666666,31.940813698309967,0.0,1.0,0.0,1,moderate,train
VDS0027,2017-04-01 10:00:00,179.79166666666666,51.52916666666667,9.33875,17.554831285127044,0.0,1.0,0.0,1,moderate,train
VDS0027,2017-04-01 12:00:00,185.125,49.65,10.135,14.411084200228897,0.0,1.0,0.0,1,moderate,train
VDS0027,2017-04-01 14:00:00,182.625,50.90833333333333,9.238750000000001,19.45074604582381,0.0,1.0,0.0,1,moderate,train
VDS0027,2017-04-01 16:00:00,177.83333333333334,51.237500000000004,9.28125,15.242009072944095,0.0,1.0,0.0,1,moderate,train
VDS0027,2017-04-01 18:00:00,163.79166666666666,50.975,9.210833333333333,16.673277674344572,0.0,1.0,0.0,1,moderate,train
VDS0027,2017-04-01 20:00:00,143.29166666666666,52.95416666666667,9.079583333333334,18.57880785866722,0.0,1.0,0.0,1,moderate,train
VDS0027,2017-04-01 22:00:00,102.95833333333333,57.833333333333336,5.885416666666667,22.000946949317125,0.08333333333333333,0.9166666666666666,0.0,1,moderate,train
VDS0027,2017-04-02 00:00:00,53.416666666666664,64.89999999999999,2.891666666666667,18.15373160026589,0.9166666666666666,0.08333333333333333,0.0,0,free-flow,train
VDS0027,2017-04-02 02:00:00,29.625,69.44583333333334,1.5233333333333334,6.063522437315302,1.0,0.0,0.0,0,free-flow,train
VDS0027,2017-04-02 04:00:00,32.75,70.60416666666667,1.5975000000000001,11.026647564955502,1.0,0.0,0.0,0,free-flow,train
